기관명,기관분류,의료기관분류,응급의료 권역,우편번호,시도,시군구,주소,dutyEmcls,dutyEmclsName,dutyName,dutyTel1,dutyTel3,hpid,phpid,rnum,위도,경도,dgidIdName,dutyEryn,dutyHano,dutyHayn,dutyTime1c,dutyTime1s,dutyTime2c,dutyTime2s,dutyTime3c,dutyTime3s,dutyTime4c,dutyTime4s,dutyTime5c,dutyTime5s,dutyTime6c,dutyTime6s,hpbdn,hperyn,hpgryn,hpnicuyn,hpopyn,hvec,hvgc,hvncc,hvoc,MKioskTy1,MKioskTy10,MKioskTy11,MKioskTy2,MKioskTy25,MKioskTy3,MKioskTy4,MKioskTy5,MKioskTy6,MKioskTy7,MKioskTy8,MKioskTy9,postCdn1,postCdn2,hpccuyn,hpcuyn,hvcc,hvccc,dutyInf,dutyMapimg,hpicuyn,hvicc,dutyTime7c,dutyTime7s,dutyTime8c,dutyTime8s
의료법인남촌의료재단시화병원,종합병원,지역응급의료센터,인천,15034,경기,시흥시,"경기도 시흥시 군자천로 381, 시화병원 (정왕동)",G006,지역응급의료센터,의료법인남촌의료재단시화병원,1811-7000,031-5189-0567,A2100008,A2100008,1,37.349955639806,126.736970968751,"가정의학과,내과,마취통증의학과,보건진료소,산부인과,소아청소년과,신경과,신경외과,영상의학과,예방의학과,외과,응급의학과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,흉부외과",1,495,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,245,10,231,,3,19,32,,5,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,150,34,,,,,"경기도 시흥시 군차천로 381(정왕동)에 위치하고 있는(경도:45621620, 위도:45621620)시화병원, 
총 허가병상수는 495병상, 응급실은 27병상으로 운영.","경기도 시흥시 군차천로 381(정왕동)에 위치하고 있는(경도:45621620, 위도:45621620)시화병원",14,8,,,,
의료법인녹산의료재단동수원병원,종합병원,지역응급의료센터,경기서남,16494,경기,수원시,경기도 수원시 팔달구 중부대로 165 (우만동),G006,지역응급의료센터,의료법인녹산의료재단동수원병원,031-210-0114,031-210-0119,A2100009,A2100009,6,37.27816562305189,127.0343637912553,"가정의학과,내과,마취통증의학과,병리과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,예방의학과,외과,응급의학과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과,피부과,흉부외과",1,363,1,1700,0840,1700,0840,1700,0840,1700,0840,1700,0840,1200,0840,377,21,353,,5,15,47,,4,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,164,94,,,,,혈액투석가능,,20,6,,,,
의료법인대산의료재단익산병원,종합병원,지역응급의료센터,전북익산,54543,전북,익산시,전북특별자치도 익산시 무왕로 969 (신동),G006,지역응급의료센터,의료법인대산의료재단익산병원,063-840-9114,063-840-9112,A2500011,A2500011,2,35.96168123354797,126.96649966881398,"가정의학과,구강내과,내과,마취통증의학과,보건(의료원)소,비뇨기과,산부인과,소아치과,신경과,신경외과,영상의학과,외과,응급의학과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과보존과,치과보철과,치주과",1,299,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,299,20,290,,5,12,30,,4,N,N,N,N,N,N,N,N,N,Y,N,N,545,43,,,,,,,13,3,,,,
의료법인덕산의료재단김천제일병원,종합병원,지역응급의료센터,경북구미,39544,경북,김천시,경상북도 김천시 신음1길 12 (신음동),G006,지역응급의료센터,의료법인덕산의료재단김천제일병원,054-420-9300,054-420-9500,A2700012,A2700012,2,36.135341995663524,128.11882383545816,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정형외과,진단검사의학과,피부과,흉부외과",1,296,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,296,20,296,,4,14,48,,4,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,395,44,,,,,,이마트  전면  30m,18,6,,,,
의료법인동강의료재단동강병원,종합병원,지역응급의료센터,울산,44455,울산,중구,울산광역시 중구 태화로 239 (태화동),G006,지역응급의료센터,의료법인동강의료재단동강병원,052-241-1114,052-241-1190,A1700002,A1700002,1,35.55340950863559,129.30194290200077,"가정의학과,내과,마취통증의학과,병리과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과,피부과,흉부외과",1,569,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1200,0900,569,28,530,,7,21,81,,2,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,444,55,,,,,,,,,,,,
의료법인동춘의료재단문경제일병원,종합병원,지역응급의료센터,경북안동,36986,경북,문경시,경상북도 문경시 당교3길 25 (모전동),G006,지역응급의료센터,의료법인동춘의료재단문경제일병원,054-550-7700,054-550-7777,A2700006,A2700006,1,36.5848214366,128.189771534,"가정의학과,내과,마취통증의학과,병리과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,이비인후과,정신건강의학과,정형외과,조산원,치과,흉부외과",1,720,1,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,840,20,259,,3,18,62,,2,N,N,Y,N,N,N,Y,N,N,Y,N,Y,369,86,,,,,,경북 문경시 당교3길 25,14,0,,,,
의료법인명인의료재단화홍병원,종합병원,지역응급의료센터,경기서남,16630,경기,수원시,경기도 수원시 권선구 호매실로90번길 98 (호매실동),G006,지역응급의료센터,의료법인명인의료재단화홍병원,031-278-0119,031-8021-6829,A2117135,A2117135,7,37.2601427452511,126.963891671858,"가정의학과,내과,마취통증의학과,비뇨기과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,정형외과,진단검사의학과",1,208,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,,15,15,,4,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,166,30,,,,,"서수원 최초의 400병상급 종합병원, 최첨단 건축공법으로 Green hospital을 지향하며 친환경적이며 아름다운 병원 건물, New, Different and much-Better (세상에 없던 새로운 더 좋은 병원)을 모토로 젊고 유능한 의료진들이 모여 혁신적인 유기적 진료 협진 체계를 도입 5대 특화센터를 구성한 새로운 형태의 종합병원.",호매실i.c 인근 / 수원역에서 차량 10분이내,,7,,,,
의료법인명지의료재단명지병원,종합병원,지역응급의료센터,원주충주,27140,충북,제천시,"충청북도 제천시 내토로 991-0 (고암동,의료법인명지의료재단명지병원)",G006,지역응급의료센터,의료법인명지의료재단명지병원,043-640-8114,043-640-8117,A2300009,A2300009,1,37.163005764289196,128.23405656001105,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,재활의학과,정형외과,조산원,진단검사의학과,치과",1,221,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,176,10,167,,3,21,63,,3,Y,N,N,N,N,N,N,N,N,N,N,N,271,40,,,,,,"제천시내를 기준으로 영월,태백 방면 38번 국도 옆 위치",9,13,,,,
의료법인목포구암의료재단목포중앙병원,종합병원,지역응급의료센터,전남목포,58615,전남,목포시,전라남도 목포시 영산로 627 (석현동),G006,지역응급의료센터,의료법인목포구암의료재단목포중앙병원,061-280-3000,061-280-3119,A2600017,A2600017,4,34.8208073192579,126.421380872161,"내과,마취통증의학과,병리과,비뇨기과,산부인과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과,흉부외과",1,342,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,458,20,386,,6,14,101,,4,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,586,15,,,,,,,15,6,,,,
의료법인백송의료재단굿모닝병원,종합병원,지역응급의료센터,충남천안,17874,경기,평택시,경기도 평택시 중앙로 338 (합정동),G006,지역응급의료센터,의료법인백송의료재단굿모닝병원,031-5182-7700,031-5182-7582,A2100028,A2100028,4,36.9905734199,127.120463688,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,영상의학과,예방치과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,핵의학과,흉부외과",1,422,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,422,27,392,,6,13,27,,0,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,178,74,,,,,,,27,4,,,,
의료법인백제병원,종합병원,지역응급의료센터,대전,32980,충남,논산시,충청남도 논산시 시민로294번길 14 (취암동),G006,지역응급의료센터,의료법인백제병원,041-733-2191,041-730-8888,A2400009,A2400009,1,36.19250243074026,127.09436976296005,"내과,마취통증의학과,병리과,산부인과,소아청소년과,신경과,신경외과,안과,응급의학과,이비인후과,정신건강의학과,정형외과,조산원",1,490,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,542,22,386,,4,21,49,,3,Y,N,Y,N,N,N,Y,N,N,N,N,Y,329,80,,,,,논산시 종합병원,,26,1,,,,
의료법인서울효천의료재단에이치플러스양지병원,종합병원,지역응급의료센터,서울서남,8779,서울,관악구,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",G006,지역응급의료센터,의료법인서울효천의료재단에이치플러스양지병원,02-1877-8875,070-4665-9119,A1100041,A1100041,4,37.48427507045319,126.93253922577287,"가정의학과,내과,마취통증의학과,병리과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,핵의학과,흉부외과",1,289,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,299,21,267,,6,10,29,,1,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,087,79,,,,,26개과 289병상 운영 종합병원,서울 관악구 신림동 신림사거리에서 강남방향100미터(지하철2호선1번출구),20,3,,,,
의료법인송은의료재단울산시티병원,종합병원,지역응급의료센터,울산,44238,울산,북구,울산광역시 북구 산업로 1007 (연암동),G006,지역응급의료센터,의료법인송은의료재단울산시티병원,052-280-9000,052-280-9119,A1700025,A1700025,2,35.58285370330335,129.35905740278505,"가정의학과,구강악안면외과,내과,마취통증의학과,보건(의료원)소,보건진료소,비뇨기과,산부인과,소아청소년과,신경외과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과",1,369,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,259,10,259,,7,20,0,,7,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,442,38,,,,,"관절, 척추, 내과, 치과, 소아, 신경, 재활 중심 종합병원(정형외과, 신경외과 ,신경과, 외과 ,피부비뇨기과 ,유방갑상선외과, 소아청소년과, 내과, 심장내과, 호흡기내과, 치과, 영상의학과, 진단검사의학과, 종합건강검진센터, 응급의료센터 등)
소아벤트없음/인큐베이터1대가능/비뇨기과에 대한 피부과 진료가능",울산광역시 북구청 건너편에 위치,,4,,,,
의료법인숭인의료재단김해복음병원,종합병원,지역응급의료센터,부산,50923,경남,김해시,경상남도 김해시 활천로 33 (삼정동),G006,지역응급의료센터,의료법인숭인의료재단김해복음병원,055-330-8888,055-330-8844,A2800006,A2800006,4,35.2304897832,128.8935457971,"내과,마취통증의학과,비뇨기과,산부인과,소아청소년과,소아치과,신경과,신경외과,영상의학과,예방치과,외과,응급의학과,정형외과,조산원,진단검사의학과",1,378,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,278,11,278,,3,17,87,,2,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,509,23,,,,,,동김해IC - 김해시청방향 - 삼정삼거리 - 활천고개방면 - 340미터 위치,,3,,,,
의료법인양진의료재단평택성모병원,종합병원,지역응급의료센터,충남천안,17825,경기,평택시,경기도 평택시 평택로 284 (세교동),G006,지역응급의료센터,의료법인양진의료재단평택성모병원,1800-8800,070-5012-0119,A2113246,A2113246,5,37.008809910565546,127.07371568769603,"내과,마취통증의학과,비뇨기과,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,정신건강의학과,정형외과,조산원,진단검사의학과,치과",1,355,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,20,255,,7,18,71,,6,N1,N,N1,N1,N,N1,N1,N,N,Y,N,Y,178,25,,,,,,,16,0,,,,
의료법인영경의료재단전주병원,종합병원,지역응급의료센터,전북전주,54985,전북,전주시,"전북특별자치도 전주시 완산구 한두평3길 13 (중화산동2가, 전주병원)",G006,지역응급의료센터,의료법인영경의료재단전주병원,063-220-7200,063-226-6119,A2500005,A2500005,2,35.81502660230338,127.1247991889436,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,재활의학과,정형외과,진단검사의학과",1,284,1,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,287,21,278,,3,9,11,,0,N,N,N,N,N,N,Y,N,N,Y,N,Y,549,85,,,,,,,11,0,,,,
의료법인영서의료재단천안충무병원,종합병원,지역응급의료센터,충남천안,31181,충남,천안시,충청남도 천안시 서북구 다가말3길 8 (쌍용동),G006,지역응급의료센터,의료법인영서의료재단천안충무병원,041-570-7555,041-570-7519,A2400012,A2400012,3,36.79739687904163,127.13157820432319,"가정의학과,구강병리과,구강악안면외과,내과,마취통증의학과,병리과,보건(의료원)소,비뇨기과,산부인과,성형외과,소아청소년과,소아치과,신경과,신경외과,영상의학과,예방의학과,예방치과,외과,응급의학과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과,치과교정과,치과보존과,치과보철과,치주과,해부병리과,흉부외과",1,362,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,365,16,343,,4,18,32,,2,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,311,81,,,,,"지역응급의료센터/뇌혈관센터,심혈관센터 전문 특성화",,19,1,,,,
의료법인영훈의료재단대전선병원,종합병원,지역응급의료센터,대전,34811,대전,중구,"대전광역시 중구 목중로 29 (목동, 선병원)",G006,지역응급의료센터,의료법인영훈의료재단대전선병원,042-220-8000,042-220-8129,A1600008,A1600008,1,36.3359621088938,127.41011056508802,"가정의학과,내과,마취통증의학과,방사선종양학과,병리과,비뇨기과,산부인과,성형외과,소아청소년과,신경과,신경외과,안과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,진단검사의학과,치과,피부과,핵의학과,흉부외과",1,335,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,402,21,380,,7,11,31,,4,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,348,11,,,,,"*토요일, 공휴일 외래 진료과는 전화 확인 요망/ 응급실042-220-8129",,20,5,,,,
의료법인영훈의료재단유성선병원,종합병원,지역응급의료센터,대전,34084,대전,유성구,대전광역시 유성구 북유성대로 93 (지족동),G006,지역응급의료센터,의료법인영훈의료재단유성선병원,042-609-1000,042-609-1119,A1600007,A1600007,1,36.37535496572087,127.32491359339663,"가정의학과,내과,마취통증의학과,방사선종양학과,비뇨기과,산부인과,소아청소년과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과,치료방사선과,흉부외과",1,329,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,329,20,312,,6,11,33,,0,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,340,84,,,,,*토요일 전문의 오전진료,,15,5,,,,
의료법인오성의료재단동군산병원,종합병원,지역응급의료센터,전북익산,54033,전북,군산시,전북특별자치도 군산시 조촌로 149 (조촌동),G006,지역응급의료센터,의료법인오성의료재단동군산병원,063-440-0570,063-440-0516,A2500012,A2500012,1,35.97740074466571,126.73719225835914,"가정의학과,내과,마취통증의학과,비뇨기과,산부인과,신경과,신경외과,영상의학과,외과,응급의학과,이비인후과,재활의학과,정형외과,조산원,진단검사의학과,치과,흉부외과",1,283,1,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,283,24,265,,6,14,19,,2,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,540,33,,,,,응급실:063-440-0515,,18,-1,,,,
의료법인우리의료재단김포우리병원,종합병원,지역응급의료센터,경기서북,10099,경기,김포시,"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",G006,지역응급의료센터,의료법인우리의료재단김포우리병원,031-999-1000,031-999-1119,A2100053,A2100053,1,37.632530143647166,126.7105272263707,"가정의학과,내과,마취통증의학과,병리과,보건(의료원)소,비뇨기과,산부인과,소아청소년과,신경과,신경외과,영상의학과,예방의학과,외과,응급의학과,이비인후과,재활의학과,정신건강의학과,정형외과,조산원,진단검사의학과,치과,흉부외과",1,418,1,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,368,21,378,,7,13,44,,2,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,100,99,,,,,"의료법인, 인턴 및 가정의학과 레지던트 수련병원
코로나19 전담 응급실 운영","김포시 감암로 11,",18,3,,,,
